zipf_= 0.8 ctx = 0.0----------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
101,3034153454777,3034153460321,5543,普通,1,7763476,0
102,3034153460597,3034153625718,165120,普通,1,7928873,0
103,3034153628830,3034153631717,2887,普通,1,7934873,0

=== 执行统计 ===
第一笔交易开始时间: 3034145696844 微秒
最后一笔交易完成时间: 3034153631717 微秒
前100笔交易总执行时间(包含跨链延迟): 7934873 微秒
前100笔交易总执行时间(不含跨链延迟): 7934873 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034146952414,3034146956089,3674,普通,1,3674,0
5,3034146957345,3034146969794,12449,普通,1,17380,0
2,3034146952091,3034146973632,21540,普通,1,21217,0
1,3034146951968,3034147083880,131911,普通,1,131465,0
3,3034146952254,3034147085913,133659,普通,1,133499,0
6,3034146970057,3034147086989,116932,普通,1,134575,0
8,3034147084187,3034147094840,10652,普通,1,142425,0
10,3034147087235,3034147206864,119629,普通,1,254449,0
9,3034147086213,3034147207629,121415,普通,1,255214,0
11,3034147095098,3034147215403,120304,普通,1,262988,0
13,3034147207882,3034147221313,13430,普通,1,268898,0
7,3034147217066,3034147381400,164334,普通,1,428986,0
12,3034147207407,3034147389800,182393,普通,1,437385,0
15,3034147221592,3034147407631,186039,普通,1,455216,0
16,3034147381677,3034147518887,137209,普通,1,566472,0
18,3034147408152,3034147529544,121391,普通,1,577129,0
19,3034147519176,3034147529724,10547,普通,1,577309,0
20,3034147529786,3034147537455,7668,普通,1,585040,0
14,3034147401355,3034147677548,276192,普通,1,725133,0
21,3034147529965,3034147679455,149489,普通,1,727040,0
22,3034147537691,3034147691676,153985,普通,1,739262,0
25,3034147692651,3034147827904,135252,普通,1,875489,0
24,3034147679717,3034147829245,149527,普通,1,876830,0
23,3034147688474,3034147834331,145856,普通,1,881916,0
26,3034147829528,3034147841006,11478,普通,1,888591,0
27,3034147830137,3034147963394,133257,普通,1,1010980,0
28,3034147834567,3034147963767,129199,普通,1,1011353,0
31,3034147964052,3034147967503,3450,普通,1,1015088,0
29,3034147963123,3034147974226,11103,普通,1,1021812,0
30,3034147963673,3034148067254,103580,普通,1,1114839,0
34,3034148067514,3034148069882,2368,普通,1,1117467,0
35,3034148070139,3034148080591,10451,普通,1,1128176,0
36,3034148083617,3034148229265,145647,普通,1,1276851,0
17,3034147402119,3034149518087,2115968,跨链,1,2565672,0
38,3034149518428,3034149520937,2508,普通,1,2568522,0
39,3034149523725,3034149526212,2486,普通,1,2573797,0
40,3034149526467,3034149529317,2849,普通,1,2576902,0
41,3034149529541,3034149532140,2598,普通,1,2579725,0
42,3034149532387,3034149663780,131392,普通,1,2711365,0
32,3034147967726,3034149971784,2004057,跨链,1,3019369,0
44,3034149972206,3034149976868,4661,普通,1,3024453,0
45,3034149977188,3034149981313,4125,普通,1,3028899,0
46,3034149981561,3034149985525,3964,普通,1,3033111,0
47,3034149985773,3034149990028,4255,普通,1,3037613,0
33,3034148071879,3034150078190,2006311,跨链,1,3125775,0
48,3034149994833,3034150167369,172536,普通,1,3214955,0
50,3034150167620,3034150176390,8770,普通,1,3223975,0
49,3034150162938,3034150176441,13503,普通,1,3224026,0
37,3034148229651,3034150236532,2006881,跨链,1,3284117,0
52,3034150176692,3034150317570,140878,普通,1,3365156,0
51,3034150176693,3034150317805,141112,普通,1,3365390,0
54,3034150317830,3034150332224,14393,普通,1,3379810,0
53,3034150328275,3034150463815,135539,普通,1,3511400,0
56,3034150475347,3034150480486,5138,普通,1,3528071,0
58,3034150480844,3034150648920,168075,普通,1,3696505,0
57,3034150480922,3034150660269,179347,普通,1,3707854,0
59,3034150653286,3034150662272,8986,普通,1,3709858,0
61,3034150858237,3034150861230,2992,普通,1,3908815,0
62,3034150861495,3034150865859,4363,普通,1,3913444,0
63,3034150866882,3034150870427,3545,普通,1,3918012,0
64,3034150879956,3034151023099,143143,普通,1,4070685,0
65,3034151025869,3034151033338,7469,普通,1,4080923,0
66,3034151035087,3034151042406,7318,普通,1,4089991,0
67,3034151042665,3034151197860,155194,普通,1,4245445,0
68,3034151200337,3034151210334,9996,普通,1,4257919,0
43,3034149668202,3034151673006,2004804,跨链,1,4720592,0
55,3034150318381,3034152464513,2146132,跨链,1,5512099,0
71,3034152464921,3034152469663,4742,普通,1,5517248,0
72,3034152474782,3034152479605,4822,普通,1,5527190,0
73,3034152480319,3034152496957,16638,普通,1,5544542,0
74,3034152625732,3034152632029,6296,普通,1,5679614,0
75,3034152632270,3034152648142,15872,普通,1,5695728,0
76,3034152648403,3034152655188,6784,普通,1,5702774,0
77,3034152664215,3034152801612,137396,普通,1,5849197,0
78,3034152804882,3034152816382,11499,普通,1,5863967,0
79,3034152822133,3034152826125,3992,普通,1,5873711,0
80,3034152832218,3034152949713,117495,普通,1,5997299,0
60,3034150660539,3034152857891,2197351,跨链,1,5905476,0
81,3034152953281,3034152960044,6763,普通,1,6007630,0
83,3034153089964,3034153094622,4658,普通,1,6142207,0
82,3034152953063,3034153095943,142880,普通,1,6143528,0
69,3034151213566,3034153216503,2002937,跨链,1,6264089,0
84,3034153226154,3034153231427,5272,普通,1,6279013,0
86,3034153226128,3034153237566,11438,普通,1,6285152,0
88,3034153237803,3034153372115,134311,普通,1,6419700,0
89,3034153372419,3034153377355,4936,普通,1,6424940,0
90,3034153377666,3034153386250,8583,普通,1,6433835,0
91,3034153390129,3034153393520,3390,普通,1,6441105,0
92,3034153395997,3034153399494,3497,普通,1,6447079,0
93,3034153524817,3034153528292,3475,普通,1,6575878,0
94,3034153530748,3034153538089,7341,普通,1,6585675,0
70,3034151673319,3034153676227,2002908,跨链,1,6723812,0
96,3034153687571,3034153698413,10841,普通,1,6745998,0
97,3034153698662,3034153701310,2648,普通,1,6748895,0
98,3034153701535,3034153703689,2153,普通,1,6751274,0
99,3034153703916,3034153706740,2823,普通,1,6754325,0
95,3034153542088,3034153707462,165373,普通,1,6755047,0
100,3034153835366,3034153838015,2649,普通,1,6885600,0
102,3034153838249,3034153841098,2849,普通,1,6888683,0
103,3034153841318,3034153848336,7017,普通,1,6895921,0

=== 执行统计 ===
第一笔交易开始时间: 3034146952414 微秒
最后一笔交易完成时间: 3034153848336 微秒
前100笔交易总执行时间(包含跨链延迟): 6895921 微秒
前100笔交易总执行时间(不含跨链延迟): 6895921 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
3,3034147977620,3034147985910,8289,普通,1,8289,0
5,3034147986197,3034147996740,10542,普通,1,19119,0
6,3034147996982,3034148000226,3243,普通,1,22605,0
2,3034147977609,3034148134813,157204,普通,1,157193,0
1,3034147977503,3034148135080,157576,普通,1,157459,0
9,3034148135432,3034148139931,4499,普通,1,162310,0
7,3034148000539,3034148144733,144194,普通,1,167112,0
10,3034148140222,3034148148547,8325,普通,1,170926,0
8,3034148135216,3034148285503,150286,普通,1,307882,0
12,3034148148768,3034148287983,139215,普通,1,310362,0
11,3034148144995,3034148292228,147232,普通,1,314607,0
14,3034148288487,3034148299095,10607,普通,1,321474,0
13,3034148285804,3034148421653,135849,普通,1,444033,0
15,3034148425077,3034148433434,8356,普通,1,455813,0
17,3034148422051,3034148435845,13793,普通,1,458224,0
18,3034148433676,3034148528079,94403,普通,1,550459,0
19,3034148436131,3034148533139,97007,普通,1,555518,0
20,3034148528395,3034148536242,7847,普通,1,558621,0
21,3034148533446,3034148541894,8447,普通,1,564273,0
22,3034148536483,3034148646557,110074,普通,1,668937,0
24,3034148646884,3034148654672,7788,普通,1,677052,0
23,3034148542209,3034148660771,118562,普通,1,683150,0
25,3034148655012,3034148662276,7264,普通,1,684655,0
27,3034148662577,3034148783485,120907,普通,1,805865,0
26,3034148661110,3034148784329,123218,普通,1,806708,0
28,3034148783753,3034148790856,7102,普通,1,813235,0
29,3034148798050,3034148887815,89765,普通,1,910194,0
31,3034148888099,3034148891222,3122,普通,1,913601,0
32,3034148891483,3034148894548,3065,普通,1,916927,0
33,3034148897834,3034148990938,93104,普通,1,1013318,0
34,3034148997037,3034149001881,4843,普通,1,1024260,0
35,3034149002186,3034149007201,5014,普通,1,1029580,0
4,3034147978676,3034150140318,2161642,跨链,1,2162697,0
37,3034150140641,3034150143679,3037,普通,1,2166058,0
38,3034150143925,3034150147039,3113,普通,1,2169418,0
39,3034150147267,3034150150273,3006,普通,1,2172653,0
40,3034150150500,3034150153331,2831,普通,1,2175711,0
41,3034150153583,3034150156729,3146,普通,1,2179108,0
42,3034150156947,3034150287661,130713,普通,1,2310040,0
43,3034150287907,3034150291119,3212,普通,1,2313498,0
44,3034150291372,3034150295416,4044,普通,1,2317795,0
45,3034150295634,3034150297978,2343,普通,1,2320357,0
46,3034150298210,3034150462801,164591,普通,1,2485180,0
16,3034148299518,3034150429957,2130439,跨链,1,2452337,0
47,3034150474160,3034150478999,4838,普通,1,2501378,0
49,3034150479258,3034150485617,6358,普通,1,2507996,0
48,3034150463946,3034150647936,183989,普通,1,2670315,0
50,3034150485843,3034150649837,163993,普通,1,2672216,0
52,3034150650064,3034150653538,3474,普通,1,2675918,0
51,3034150648297,3034150660891,12594,普通,1,2683270,0
53,3034150653762,3034150662714,8952,普通,1,2685093,0
54,3034150661303,3034150856914,195611,普通,1,2879293,0
56,3034150857938,3034150860442,2504,普通,1,2882822,0
57,3034150860659,3034150865251,4592,普通,1,2887631,0
58,3034150865478,3034150869069,3591,普通,1,2891449,0
30,3034148798042,3034150888431,2090388,跨链,1,2910810,0
59,3034150869893,3034151065321,195428,普通,1,3087701,0
60,3034151067786,3034151070427,2640,普通,1,3092806,0
36,3034149007471,3034151073375,2065903,跨链,1,3095754,0
63,3034151073719,3034151236460,162741,普通,1,3258840,0
62,3034151073752,3034151241856,168104,普通,1,3264235,0
61,3034151066875,3034151242340,175464,普通,1,3264719,0
64,3034151236753,3034151245618,8864,普通,1,3267997,0
67,3034151245892,3034151376804,130912,普通,1,3399183,0
66,3034151242606,3034151381523,138916,普通,1,3403903,0
65,3034151242178,3034151382090,139912,普通,1,3404470,0
70,3034151382334,3034151388862,6527,普通,1,3411241,0
71,3034151389101,3034151495225,106123,普通,1,3517604,0
72,3034151495474,3034151501846,6372,普通,1,3524225,0
69,3034151381969,3034151515863,133893,普通,1,3538242,0
73,3034151502187,3034151522498,20311,普通,1,3544878,0
74,3034151516126,3034151645777,129651,普通,1,3668156,0
76,3034151656351,3034151658484,2132,普通,1,3680863,0
77,3034151658834,3034151665405,6570,普通,1,3687784,0
78,3034151789238,3034151792064,2825,普通,1,3814443,0
79,3034151792336,3034151795749,3413,普通,1,3818128,0
80,3034151796045,3034151798806,2761,普通,1,3821185,0
81,3034151906699,3034151909350,2650,普通,1,3931729,0
82,3034151909632,3034151915822,6189,普通,1,3938201,0
83,3034151923346,3034151928202,4856,普通,1,3950581,0
84,3034151928453,3034152035385,106932,普通,1,4057764,0
85,3034152035616,3034152038159,2542,普通,1,4060538,0
86,3034152038381,3034152040881,2499,普通,1,4063260,0
87,3034152041103,3034152044648,3544,普通,1,4067027,0
88,3034152044863,3034152159087,114223,普通,1,4181466,0
55,3034150662936,3034152857367,2194430,跨链,1,4879746,0
90,3034152857695,3034152860894,3198,普通,1,4883273,0
68,3034151377090,3034153379737,2002647,跨链,1,5402116,0
92,3034153380066,3034153384021,3955,普通,1,5406401,0
93,3034153386370,3034153390009,3638,普通,1,5412388,0
94,3034153393645,3034153400546,6901,普通,1,5422925,0
95,3034153404114,3034153408894,4779,普通,1,5431273,0
96,3034153409223,3034153530611,121388,普通,1,5552990,0
97,3034153530842,3034153534464,3621,普通,1,5556843,0
98,3034153538208,3034153541963,3755,普通,1,5564342,0
99,3034153544430,3034153547545,3114,普通,1,5569924,0
75,3034151522762,3034153646118,2123356,跨链,1,5668497,0
101,3034153689642,3034153705592,15950,普通,1,5727972,0
100,3034153701746,3034153710681,8934,普通,1,5733060,0
103,3034153710929,3034153834891,123961,普通,1,5857270,0

=== 执行统计 ===
第一笔交易开始时间: 3034147977620 微秒
最后一笔交易完成时间: 3034153834891 微秒
前100笔交易总执行时间(包含跨链延迟): 5857270 微秒
前100笔交易总执行时间(不含跨链延迟): 5857270 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034150472263,3034150491211,18947,普通,1,18947,0
1,3034150472076,3034150498645,26569,普通,1,26382,0
3,3034150472147,3034150499023,26876,普通,1,26760,0
5,3034150491534,3034150501104,9569,普通,1,28841,0
2,3034150472154,3034150598440,126285,普通,1,126176,0
7,3034150499306,3034150606068,106762,普通,1,133804,0
8,3034150598437,3034150616618,18180,普通,1,144354,0
9,3034150604270,3034150628441,24171,普通,1,156178,0
6,3034150498933,3034150858691,359758,普通,1,386428,0
12,3034150628781,3034150865328,236547,普通,1,393065,0
13,3034150858964,3034150866142,7178,普通,1,393879,0
11,3034150616849,3034150868941,252091,普通,1,396677,0
15,3034150866531,3034151022709,156177,普通,1,550445,0
14,3034150865538,3034151023692,158153,普通,1,551428,0
16,3034150869189,3034151026200,157011,普通,1,553936,0
10,3034150606342,3034151034058,427716,普通,1,561795,0
17,3034151194743,3034151197565,2822,普通,1,725302,0
19,3034151026410,3034151211442,185031,普通,1,739178,0
21,3034151197966,3034151215514,17547,普通,1,743251,0
20,3034151037641,3034151227414,189772,普通,1,755150,0
22,3034151211741,3034151374409,162667,普通,1,902145,0
18,3034151023978,3034151381965,357986,普通,1,909702,0
23,3034151215767,3034151388498,172731,普通,1,916234,0
24,3034151227667,3034151389085,161418,普通,1,916821,0
26,3034151382225,3034151497525,115299,普通,1,1025261,0
29,3034151497777,3034151506095,8318,普通,1,1033831,0
28,3034151505301,3034151529548,24247,普通,1,1057285,0
27,3034151389183,3034151641556,252373,普通,1,1169293,0
30,3034151651129,3034151655318,4189,普通,1,1183055,0
31,3034151656043,3034151779081,123038,普通,1,1306818,0
33,3034151778334,3034151786195,7860,普通,1,1313931,0
34,3034151779362,3034151788637,9274,普通,1,1316373,0
35,3034151786439,3034151792736,6296,普通,1,1320472,0
37,3034151905976,3034151912412,6436,普通,1,1440149,0
36,3034151910016,3034151921263,11246,普通,1,1448999,0
39,3034151921525,3034151926045,4519,普通,1,1453782,0
38,3034151912643,3034151927290,14646,普通,1,1455026,0
41,3034151927523,3034152037697,110173,普通,1,1565433,0
40,3034151926285,3034152039552,113267,普通,1,1567289,0
42,3034152037938,3034152044074,6135,普通,1,1571810,0
44,3034152044318,3034152049377,5058,普通,1,1577114,0
45,3034152049598,3034152187681,138082,普通,1,1715417,0
46,3034152187962,3034152195011,7048,普通,1,1722747,0
47,3034152195239,3034152201145,5906,普通,1,1728881,0
43,3034152309330,3034152316183,6852,普通,1,1843919,0
49,3034152316443,3034152407656,91213,普通,1,1935393,0
50,3034152407923,3034152410878,2955,普通,1,1938615,0
25,3034151374675,3034153377491,2002816,跨链,1,2905228,0
52,3034153388042,3034153392248,4206,普通,1,2919985,0
32,3034151641839,3034153777524,2135684,跨链,1,3305260,0
54,3034153777860,3034153784640,6780,普通,1,3312376,0
55,3034153784899,3034153789725,4826,普通,1,3317462,0
56,3034153798379,3034153801731,3351,普通,1,3329468,0
57,3034153801961,3034153914504,112542,普通,1,3442240,0
58,3034153917245,3034153923266,6020,普通,1,3451002,0
48,3034152309234,3034154314427,2005193,跨链,1,3842164,0
60,3034154314736,3034154316847,2110,普通,1,3844583,0
61,3034154317079,3034154319278,2198,普通,1,3847014,0
62,3034154319493,3034154322090,2596,普通,1,3849827,0
63,3034154322300,3034154325085,2785,普通,1,3852821,0
51,3034152411318,3034154419549,2008230,跨链,1,3947286,0
65,3034154425476,3034154433438,7961,普通,1,3961175,0
66,3034154434295,3034154437841,3545,普通,1,3965577,0
67,3034154438082,3034154441448,3365,普通,1,3969184,0
68,3034154444414,3034154536867,92453,普通,1,4064603,0
69,3034154544469,3034154549776,5306,普通,1,4077512,0
70,3034154550464,3034154554989,4525,普通,1,4082726,0
71,3034154555239,3034154558235,2996,普通,1,4085972,0
72,3034154558461,3034154646793,88331,普通,1,4174529,0
73,3034154650908,3034154654807,3898,普通,1,4182543,0
74,3034154657892,3034154787294,129401,普通,1,4315030,0
75,3034154791165,3034154794638,3473,普通,1,4322374,0
76,3034154798264,3034154875182,76918,普通,1,4402918,0
77,3034154875485,3034154879349,3863,普通,1,4407085,0
53,3034153392596,3034155397488,2004892,跨链,1,4925225,0
79,3034155401692,3034155405518,3825,普通,1,4933254,0
80,3034155409625,3034155413113,3488,普通,1,4940850,0
81,3034155413349,3034155416212,2863,普通,1,4943949,0
82,3034155507731,3034155511967,4235,普通,1,5039703,0
83,3034155512255,3034155519276,7021,普通,1,5047013,0
84,3034155523228,3034155526197,2968,普通,1,5053933,0
85,3034155526422,3034155645429,119006,普通,1,5173165,0
86,3034155645680,3034155648582,2901,普通,1,5176318,0
59,3034153927432,3034155934198,2006765,跨链,1,5461934,0
88,3034155945283,3034155952542,7259,普通,1,5480279,0
89,3034155956437,3034156042269,85832,普通,1,5570006,0
