zipf = 1  ctx = 0.0------------------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
62,2972239846076,2972240856410,1010333,普通
63,2972239847121,2972240857180,1010058,普通
64,2972239848291,2972240857900,1009609,普通
65,2972240856543,2972240876594,20051,普通
66,2972240856606,2972240877593,20986,普通
67,2972240857574,2972240933536,75962,普通
68,2972240858337,2972242938317,2079979,跨链
69,2972240876910,2972241938876,1061965,普通
70,2972240933513,2972241939794,1006280,普通
71,2972240934111,2972241939965,1005854,普通
72,2972241938590,2972243964745,2026154,跨链
73,2972241939205,2972244967478,3028273,跨链
74,2972241940446,2972245971683,4031236,跨链
75,2972241940423,2972244972363,3031940,普通
76,2972242964948,2972244972539,2007590,普通
77,2972243967787,2972244973573,1005786,普通
78,2972244971992,2972246996571,2024578,跨链
79,2972244972794,2972248000794,3028000,跨链
80,2972244972923,2972247001127,2028203,普通
81,2972244974158,2972247001593,2027434,普通
82,2972245996844,2972249005203,3008358,跨链
83,2972247001051,2972248005789,1004737,普通
84,2972247001355,2972248006219,1004863,普通
85,2972247001945,2972248007286,1005341,普通
86,2972248005486,2972248017149,11663,普通
87,2972248006131,2972248026318,20187,普通
88,2972248006741,2972248090653,83911,普通
89,2972248007677,2972248090725,83048,普通
90,2972248017308,2972248091215,73906,普通
91,2972248026746,2972248105766,79019,普通
92,2972248091251,2972248174701,83449,普通
93,2972248091318,2972250185803,2094485,跨链
94,2972248091470,2972249186540,1095069,普通
95,2972248106539,2972249186750,1080210,普通
96,2972248176087,2972249187238,1011151,普通
97,2972249186059,2972249203150,17091,普通
98,2972249186757,2972251208531,2021773,跨链
99,2972249187085,2972250208911,1021825,普通
100,2972249187617,2972252211290,3023672,跨链

=== 执行统计 ===
第一笔交易开始时间: 2972221359835 微秒
最后一笔交易完成时间: 2972252211290 微秒
前100笔交易总执行时间(包含跨链延迟): 30851454 微秒
前100笔交易总执行时间(不含跨链延迟): 28849075 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2972222472732,2972222491768,19035,普通
2,2972222472679,2972222492183,19504,普通
3,2972222472697,2972222493877,21180,普通
4,2972222473079,2972224499431,2026352,跨链
5,2972222492109,2972223500119,1008009,普通
6,2972222492575,2972223500999,1008424,普通
7,2972222495001,2972223501176,1006174,普通
8,2972223499657,2972225519455,2019797,跨链
9,2972223500379,2972224519512,1019132,普通
10,2972223501322,2972226520165,3018843,跨链
11,2972223501761,2972225520733,2018972,普通
12,2972224519661,2972225521723,1002062,普通
13,2972224519762,2972225521839,1002077,普通
14,2972225520349,2972225532650,12301,普通
15,2972225521077,2972225540719,19642,普通
16,2972225522074,2972225612310,90236,普通
17,2972225523620,2972225613027,89407,普通
18,2972225533154,2972225615139,81985,普通
19,2972225541197,2972225632136,90938,普通
20,2972225612835,2972225711035,98199,普通
21,2972225613551,2972225712291,98739,普通
22,2972225615725,2972227713956,2098231,跨链
23,2972225709819,2972228718002,3008182,跨链
24,2972225711439,2972227718541,2007102,普通
25,2972225712939,2972229722065,4009125,跨链
26,2972226714184,2972228722684,2008500,普通
27,2972227718278,2972228722938,1004659,普通
28,2972227718743,2972228723846,1005103,普通
29,2972228722276,2972228735450,13173,普通
30,2972228722986,2972228741061,18074,普通
31,2972228723252,2972228742136,18884,普通
32,2972228725507,2972228802107,76600,普通
33,2972228735832,2972230811210,2075378,跨链
34,2972228741645,2972231814998,3073353,跨链
35,2972228742893,2972230815532,2072638,普通
36,2972228802530,2972230816106,2013575,普通
37,2972229811446,2972230817200,1005754,普通
38,2972230815207,2972230836064,20857,普通
39,2972230815745,2972230836521,20776,普通
40,2972230817128,2972230837121,19993,普通
41,2972230818189,2972230837369,19179,普通
42,2972230836384,2972232943960,2107575,跨链
43,2972230836709,2972231944340,1107631,普通
44,2972230837536,2972231945149,1107612,普通
45,2972230838095,2972231945562,1107467,普通
46,2972231944256,2972231964372,20116,普通
47,2972231944667,2972233972561,2027894,跨链
48,2972231945774,2972232973297,1027522,普通
49,2972231945955,2972232973482,1027527,普通
50,2972231964691,2972232973772,1009080,普通
51,2972232972822,2972234997306,2024483,跨链
52,2972232973597,2972233997916,1024319,普通
53,2972232973851,2972233998045,1024193,普通
54,2972232975183,2972233998380,1023196,普通
55,2972233997563,2972234017023,19459,普通
56,2972233998276,2972236023124,2024847,跨链
57,2972233998457,2972235024006,1025549,普通
58,2972233998920,2972237027154,3028234,跨链
59,2972234017500,2972236027443,2009943,普通
60,2972235023387,2972236027787,1004399,普通
61,2972235024279,2972236027945,1003666,普通
62,2972236027467,2972236043316,15848,普通
63,2972236027834,2972238057211,2029376,跨链
64,2972236028301,2972237057578,1029277,普通
65,2972236028232,2972237057704,1029472,普通
66,2972236043564,2972239061123,3017559,跨链
67,2972237057515,2972238061351,1003835,普通
68,2972237057932,2972238061699,1003766,普通
69,2972237058085,2972238061900,1003815,普通
70,2972238061444,2972238078605,17161,普通
71,2972238061633,2972238079457,17824,普通
72,2972238062069,2972238160164,98094,普通
73,2972238062284,2972240164658,2102374,跨链
74,2972238078990,2972239165380,1086389,普通
75,2972238080019,2972239165974,1085955,普通
76,2972238160556,2972241169627,3009070,跨链
77,2972239164861,2972240169790,1004929,普通
78,2972239165692,2972240170170,1004477,普通
79,2972239166562,2972242175401,3008838,跨链
80,2972240169975,2972241176483,1006507,普通
81,2972240170036,2972243181539,3011503,跨链
82,2972240170498,2972242181915,2011416,普通
83,2972241175634,2972242182233,1006599,普通
84,2972241176728,2972242182546,1005817,普通
85,2972242181810,2972242199951,18141,普通
86,2972242182132,2972242200454,18322,普通
87,2972242182849,2972242203869,21020,普通
88,2972242182826,2972242204102,21275,普通
89,2972242200232,2972242284793,84561,普通
90,2972242201067,2972242291246,90179,普通
91,2972242204323,2972244368829,2164505,跨链
92,2972242204450,2972243369585,1165134,普通
93,2972242285223,2972245373490,3088266,跨链
94,2972242291989,2972244374543,2082554,普通
95,2972243369036,2972244375161,1006124,普通
96,2972243369921,2972246381156,3011235,跨链
97,2972244373853,2972245381616,1007763,普通
98,2972244374930,2972245382264,1007333,普通
99,2972244375671,2972247386949,3011278,跨链
100,2972245381389,2972248390506,3009116,跨链

=== 执行统计 ===
第一笔交易开始时间: 2972222472732 微秒
最后一笔交易完成时间: 2972248390506 微秒
前100笔交易总执行时间(包含跨链延迟): 25917773 微秒
前100笔交易总执行时间(不含跨链延迟): 22909531 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2972224600347,2972224619769,19422,普通
2,2972224599929,2972224620485,20555,普通
3,2972224600478,2972224620591,20113,普通
4,2972224600694,2972224620833,20138,普通
5,2972224619997,2972224716989,96991,普通
6,2972224620816,2972224718051,97234,普通
7,2972224621117,2972224718960,97842,普通
8,2972224621457,2972224720238,98780,普通
9,2972224717108,2972224806118,89010,普通
10,2972224718861,2972224807040,88178,普通
11,2972224719706,2972224816294,96588,普通
12,2972224720939,2972224875409,154469,普通
13,2972224806725,2972226896838,2090112,跨链
14,2972224807375,2972225897836,1090461,普通
15,2972224816475,2972225898728,1082253,普通
16,2972224875638,2972225899488,1023850,普通
17,2972225897029,2972225909636,12607,普通
18,2972225898167,2972225917693,19526,普通
19,2972225899103,2972226001401,102297,普通
20,2972225899822,2972228004880,2105058,跨链
21,2972225910217,2972227005099,1094882,普通
22,2972225918294,2972227005829,1087535,普通
23,2972226001739,2972227006020,1004280,普通
24,2972227005070,2972229024691,2019621,跨链
25,2972227005297,2972228025206,1019909,普通
26,2972227006101,2972228026055,1019953,普通
27,2972227006669,2972228027166,1020496,普通
28,2972228024925,2972230042023,2017097,跨链
29,2972228025631,2972229042671,1017040,普通
30,2972228026442,2972229043259,1016817,普通
31,2972228027635,2972229044341,1016705,普通
32,2972229042241,2972229055198,12956,普通
33,2972229043049,2972229070293,27244,普通
34,2972229043630,2972229070888,27258,普通
35,2972229045103,2972229155408,110305,普通
36,2972229055832,2972229156348,100515,普通
37,2972229155242,2972229175716,20474,普通
38,2972229155811,2972229176368,20557,普通
39,2972229156017,2972231186203,2030185,跨链
40,2972229157307,2972232189696,3032388,跨链
41,2972229175858,2972231190015,2014157,普通
42,2972229176608,2972231190477,2013869,普通
43,2972230186468,2972231190759,1004291,普通
44,2972231189939,2972231208068,18129,普通
45,2972231190213,2972231208195,17982,普通
46,2972231191200,2972231208731,17530,普通
47,2972231191216,2972231208958,17742,普通
48,2972231208449,2972231286856,78406,普通
49,2972231208529,2972231292198,83669,普通
50,2972231209408,2972233301546,2092138,跨链
51,2972231209439,2972232302428,1092988,普通
52,2972231287419,2972232302538,1015118,普通
53,2972231292831,2972232302922,1010091,普通
54,2972232301825,2972234318625,2016800,跨链
55,2972232302749,2972233318897,1016148,普通
56,2972232302815,2972233321817,1019002,普通
57,2972232303286,2972233322494,1019208,普通
58,2972233318873,2972233332494,13620,普通
59,2972233319152,2972233334109,14956,普通
60,2972233322375,2972235343102,2020726,跨链
61,2972233322838,2972234343268,1020429,普通
62,2972233332892,2972234343440,1010548,普通
63,2972233335455,2972234344222,1008766,普通
64,2972234343325,2972234361214,17889,普通
65,2972234343556,2972234361799,18243,普通
66,2972234343579,2972234362375,18796,普通
67,2972234344805,2972234362967,18161,普通
68,2972234361613,2972234442976,81363,普通
69,2972234362051,2972234448331,86280,普通
70,2972234362697,2972236451733,2089036,跨链
71,2972234363307,2972235451827,1088520,普通
72,2972234443597,2972235452199,1008602,普通
73,2972234448788,2972235452836,1004047,普通
74,2972235452126,2972235471873,19747,普通
75,2972235452171,2972237478599,2026428,跨链
76,2972235452491,2972236479447,1026956,普通
77,2972235453407,2972236480347,1026939,普通
78,2972235472647,2972236480519,1007872,普通
79,2972236478821,2972236492966,14145,普通
80,2972236479724,2972238500942,2021217,跨链
81,2972236480869,2972237501035,1020165,普通
82,2972236481242,2972237501880,1020638,普通
83,2972236493703,2972237502271,1008567,普通
84,2972237501209,2972237515165,13955,普通
85,2972237501219,2972237521385,20165,普通
86,2972237502289,2972237604588,102298,普通
87,2972237502963,2972237605368,102405,普通
88,2972237515649,2972239617111,2101461,跨链
89,2972237521857,2972240620478,3098621,跨链
90,2972237604948,2972239620858,2015909,普通
91,2972237605799,2972241624390,4018590,跨链
92,2972238617346,2972240625391,2008045,普通
93,2972239620691,2972240626373,1005682,普通
94,2972239621254,2972240626999,1005745,普通
95,2972240624600,2972242645062,2020462,跨链
96,2972240625690,2972241645659,1019968,普通
97,2972240627110,2972241646146,1019035,普通
98,2972240627516,2972241646497,1018980,普通
99,2972241645258,2972241659802,14544,普通
100,2972241646037,2972241660684,14647,普通

=== 执行统计 ===
第一笔交易开始时间: 2972224600347 微秒
最后一笔交易完成时间: 2972242645062 微秒
前100笔交易总执行时间(包含跨链延迟): 18044715 微秒
前100笔交易总执行时间(不含跨链延迟): 17060337 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2972225763941,2972225782384,18442,普通
2,2972225764336,2972225782690,18353,普通
3,2972225764308,2972225785757,21448,普通
4,2972225764648,2972227788073,2023425,跨链
5,2972225782967,2972228792180,3009213,跨链
6,2972225783159,2972227793164,2010004,普通
7,2972225786704,2972229796779,4010074,跨链
8,2972226788275,2972228797232,2008956,普通
9,2972227792382,2972228797665,1005283,普通
10,2972227793483,2972228797996,1004512,普通
11,2972228797033,2972228807690,10656,普通
12,2972228797437,2972228808675,11238,普通
13,2972228798122,2972228931394,133271,普通
14,2972228798493,2972228932559,134066,普通
15,2972228808075,2972228932988,124913,普通
16,2972228809374,2972228933374,124000,普通
17,2972228931565,2972228943181,11615,普通
18,2972228932959,2972229024113,91153,普通
19,2972228933332,2972229025172,91839,普通
20,2972228933505,2972231029030,2095525,跨链
21,2972228943309,2972230030014,1086704,普通
22,2972229024554,2972232033317,3008762,跨链
23,2972229025698,2972231033875,2008177,普通
24,2972230029272,2972231034233,1004961,普通
25,2972230030308,2972233038220,3007911,跨链
26,2972231033548,2972232039204,1005656,普通
27,2972231034099,2972232039977,1005878,普通
28,2972231034615,2972232040226,1005610,普通
29,2972232038399,2972232048572,10173,普通
30,2972232039427,2972232053543,14116,普通
31,2972232040774,2972232058272,17497,普通
32,2972232040884,2972232059911,19026,普通
33,2972232049079,2972232172484,123405,普通
34,2972232053922,2972232182092,128170,普通
35,2972232058679,2972232190701,132021,普通
36,2972232170104,2972232260168,90063,普通
37,2972232173294,2972232260545,87250,普通
38,2972232182717,2972232264822,82104,普通
39,2972232256885,2972234348719,2091834,跨链
40,2972232260569,2972233349057,1088487,普通
41,2972232261253,2972233349783,1088529,普通
42,2972232265826,2972233350556,1084729,普通
43,2972233348920,2972233363485,14564,普通
44,2972233349301,2972233364157,14855,普通
45,2972233350218,2972235444717,2094498,跨链
46,2972233351493,2972234445060,1093567,普通
47,2972233364021,2972234445325,1081303,普通
48,2972233364732,2972234445621,1080889,普通
49,2972234444908,2972234461351,16442,普通
50,2972234445347,2972234462352,17005,普通
51,2972234445668,2972234463533,17865,普通
52,2972234445924,2972234464041,18116,普通
53,2972234461715,2972234542749,81034,普通
54,2972234462627,2972234631196,168569,普通
55,2972234463752,2972234632022,168270,普通
56,2972234464793,2972236635659,2170865,跨链
57,2972234542930,2972235636214,1093283,普通
58,2972234631584,2972237641266,3009682,跨链
59,2972234633473,2972236642308,2008835,普通
60,2972235635936,2972236643023,1007086,普通
61,2972235636536,2972238646572,3010035,跨链
62,2972236641473,2972237647612,1006139,普通
63,2972236642625,2972237648480,1005854,普通
